MEAN TIME:;0.008591343959172567
STDEV TIME:;0.0006203564822039876
TIMING DATA:;0.007582664489746094;0.007600545883178711;0.007603168487548828;0.0076296329498291016;0.007643938064575195;0.0076465606689453125;0.007649421691894531;0.007649898529052734;0.0076770782470703125;0.0076944828033447266;0.007740974426269531;0.007760286331176758;0.00776219367980957;0.007833480834960938;0.007837533950805664;0.007851123809814453;0.007866621017456055;0.007868289947509766;0.007872343063354492;0.007880687713623047;0.007881879806518555;0.007883310317993164;0.007909297943115234;0.007916450500488281;0.007967472076416016;0.007970333099365234;0.008002281188964844;0.008020877838134766;0.008052349090576172;0.008063316345214844;0.008083105087280273;0.008096456527709961;0.00809931755065918;0.00810861587524414;0.008131027221679688;0.008152484893798828;0.00815272331237793;0.00815892219543457;0.00815892219543457;0.008173942565917969;0.008198738098144531;0.008207082748413086;0.008231639862060547;0.008234977722167969;0.008266448974609375;0.008272647857666016;0.00832366943359375;0.008325338363647461;0.008345603942871094;0.00839543342590332;0.008423328399658203;0.008429765701293945;0.008450746536254883;0.008456945419311523;0.00848841667175293;0.008508682250976562;0.00851583480834961;0.008541584014892578;0.008574247360229492;0.008597850799560547;0.008605718612670898;0.008631706237792969;0.008677244186401367;0.008699893951416016;0.008700132369995117;0.00870060920715332;0.008701801300048828;0.008710384368896484;0.008753538131713867;0.008756160736083984;0.008771419525146484;0.008780241012573242;0.00878143310546875;0.008781909942626953;0.00878453254699707;0.008800983428955078;0.008823394775390625;0.008850812911987305;0.008853435516357422;0.008922576904296875;0.008939981460571289;0.008971214294433594;0.00899815559387207;0.009000301361083984;0.009006977081298828;0.009022712707519531;0.009023666381835938;0.009040355682373047;0.009040594100952148;0.009050369262695312;0.00915837287902832;0.009159326553344727;0.009168148040771484;0.009177207946777344;0.00918269157409668;0.009194374084472656;0.009241580963134766;0.009287834167480469;0.00930023193359375;0.009325981140136719;0.009343385696411133;0.00934600830078125;0.009362459182739258;0.00938105583190918;0.009383678436279297;0.009395360946655273;0.009400606155395508;0.009406805038452148;0.009415864944458008;0.00942087173461914;0.009432315826416016;0.009470462799072266;0.009485244750976562;0.0095977783203125;0.009678125381469727;0.009697437286376953;0.009717702865600586;0.009717941284179688;0.009738445281982422;0.00976872444152832;
